0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Emotions
0.3212754991319444,-645.8807373046875,72.61963653564453,0.8413054347038269,16.399446487426758,10.241591453552246,0.6539009213447571,-4.328001976013184,-4.258931636810303,-14.575823783874512,-3.806284189224243,1.0224218368530273,-4.042665481567383,2.519601821899414,-4.9722466468811035,0.5664471387863159,1.035526990890503,-5.4164509773254395,-2.4494688510894775,-1.7823060750961304,-1.2128058671951294,-7.886542320251465,-0.6856552958488464,-3.090118646621704,-6.013520240783691,-2.2221438884735107,-1.0957313776016235,-6.436615467071533,0.3429373502731323,-2.8464431762695312,0.1763094812631607,-2.6718435287475586,-2.7807040214538574,-3.576632499694824,-2.4554967880249023,-4.275353908538818,-2.06097674369812,-1.4325231313705444,-2.322279214859009,-4.633034706115723,-2.0252745151519775,Neutral
0.3130018446180556,-454.29227097487137,32.40361538915306,8.107327662554109,9.363627980608838,5.24145776859412,-0.9718437763055712,-4.070992378233918,-6.862965042916356,-9.173453671975604,-5.195061462690065,-1.5365062066815358,-1.8334761291569646,-1.4132620455318645,-2.0929285600426013,-1.2309283742390822,-0.08061608495856804,-3.598977694291091,-3.2748933755863425,0.08143786460879773,-2.3701293701527844,-4.5891902744077955,-2.4247199497441625,-2.239472318304611,-4.611260790893807,-1.9157574495253502,-1.721098753768828,-2.8208134429174407,-1.134576108838481,-0.8929777959687146,-0.7067457790810728,-1.1874791865010725,-1.8510922099134717,-1.6244423745681371,-2.404264713479941,-2.86082809112932,-2.0024756392081793,-0.8307025335502679,-1.6426514519342335,-2.4510455383304457,-2.282015107567771,Neutral
0.18825593171296295,-712.5540771484375,70.98263549804688,-0.7308567762374878,16.81568145751953,7.990950584411621,-0.8219371438026428,-6.391302585601807,-6.146917343139648,-15.97541618347168,-0.31385770440101624,0.8389649391174316,-3.3983395099639893,2.3482820987701416,-6.03132438659668,1.2430061101913452,-1.8372974395751953,-5.671060085296631,-3.1159827709198,-1.0718104839324951,-4.964279651641846,-7.911655426025391,-0.09069163352251053,-6.537392616271973,-5.998470783233643,-0.9734561443328857,-5.490383148193359,-4.650904178619385,-0.16728484630584717,-4.151029109954834,-0.35317617654800415,-5.130424976348877,-3.1869864463806152,-4.7139997482299805,-2.9831674098968506,-4.73582124710083,-1.7000799179077148,-3.3743932247161865,-5.187478065490723,-3.5067880153656006,-3.6444334983825684,Neutral
0.2935655381944444,-634.6632690429688,72.32406616210938,-2.99857759475708,20.209739685058594,10.674217224121094,-1.1510111093521118,-2.813591957092285,-7.923955917358398,-16.231958389282227,-2.627546787261963,0.379071980714798,-4.16782283782959,0.7193049788475037,-4.954943656921387,-0.6882537603378296,0.11442742496728897,-6.475232124328613,-1.6957117319107056,-2.899728775024414,0.3777454197406769,-7.50968074798584,-1.3961089849472046,-2.8426716327667236,-6.48072624206543,-1.0202986001968384,-2.345860242843628,-6.515401363372803,1.507136583328247,-3.2462549209594727,0.07752877473831177,-2.0704851150512695,-3.6653409004211426,-2.9480249881744385,-3.3603689670562744,-4.123194217681885,-1.1166315078735352,-1.7280488014221191,-4.136898517608643,-4.284535884857178,-3.083479166030884,Neutral
0.3327320240162037,-406.8902404324742,23.39002541883825,9.1641429742802,8.959059208809366,4.847739187877704,-0.2305717877035207,-1.6743158929358177,-5.659769218110547,-7.213007368322489,-4.241944756378835,-2.1183852531643956,-1.632413262665926,-1.9809815449488684,-1.8886454202149807,-1.1505521638244935,-0.6577719547044552,-2.5392452430931707,-1.9877104808033221,-0.12859605434963964,-1.939786454861556,-3.2381704637665045,-2.4562419783014247,-2.8421454874721657,-3.4833457458595065,-1.8565225178030742,-2.0041208964700665,-2.9713208014556094,-0.615663884232489,-0.12495118777310026,-0.126538225248055,-0.8649735868112848,-1.624267986038617,-1.9627394421173887,-2.1260886351763593,-2.4134398685961336,-1.6685127304285234,-1.2534800150517798,-2.3766750538472166,-2.835989943356373,-2.4121761323721085,Neutral
0.1719943576388889,-692.2262573242188,67.23921966552734,-6.64535665512085,22.06224250793457,7.517354965209961,-2.149353504180908,-4.3683576583862305,-11.22273063659668,-16.964637756347656,-0.4429915249347687,-0.8705930709838867,-3.6231894493103027,-0.0807361751794815,-6.008833408355713,-1.7040568590164185,-4.224454879760742,-8.338139533996582,-3.035670042037964,-2.340486526489258,-3.1149072647094727,-9.968636512756348,-1.5472434759140015,-6.5987420082092285,-4.007845401763916,0.20452186465263367,-6.739323616027832,-4.1910400390625,0.46278688311576843,-3.968984603881836,1.783797025680542,-5.359262466430664,-3.5170743465423584,-4.253185749053955,-3.3484649658203125,-2.6466689109802246,-0.7907888889312744,-5.493312835693359,-4.992114067077637,-2.645753860473633,-4.458181858062744,Neutral
0.3376781322337963,-643.28564453125,74.26226806640625,-1.2282557487487793,16.24231719970703,5.608829975128174,0.2503058910369873,-4.0342535972595215,-8.218330383300781,-14.60380744934082,-5.804610729217529,-0.18763133883476257,-4.506180763244629,1.6560765504837036,-5.158417701721191,-3.1693527698516846,0.7284931540489197,-6.893910884857178,-4.407824993133545,-0.17989571392536163,-0.13176719844341278,-7.187228202819824,-1.5096186399459839,-2.7117037773132324,-4.504014015197754,-1.839691400527954,-0.5626809000968933,-5.602010726928711,-0.4842195212841034,-2.9702608585357666,-0.49967390298843384,-2.482069492340088,-2.913285970687866,-3.2392666339874268,-2.6138384342193604,-3.737037181854248,-2.71657133102417,-1.5759364366531372,-3.650818109512329,-4.688080787658691,-3.0307886600494385,Neutral
0.30998173466435186,-444.27696640955594,32.56820172289634,9.794064953800758,9.973318825846677,3.387386344838197,-0.14641253965749065,-3.304243564323063,-8.464318216727587,-9.550064147553055,-5.808294620484528,-2.0414602415643706,-2.0495955454136143,-1.197473699094984,-2.6022412002984914,-2.089973047661232,-0.39022968455621526,-4.026325235880306,-4.124611585659217,-0.10583844946881758,-1.2913603934365747,-4.788231936578785,-2.200002801038357,-2.2777666133803645,-3.4349218119655274,-0.9910333123008145,-1.1585365658795779,-3.246162176025766,-1.5161541624324202,-1.54042338572371,-1.1528804481799046,-2.072392758754155,-2.113260504986896,-2.3676872723882303,-2.1680179315330124,-2.999066059599892,-1.6881181500774647,-0.8693356502903223,-2.3296752572904307,-3.5647375679276134,-2.4844228581798053,Neutral
0.18379267939814814,-698.1273193359375,72.2618408203125,-2.8568766117095947,17.1353759765625,2.6179516315460205,-1.9131686687469482,-6.573736667633057,-9.975826263427734,-16.274030685424805,-4.069150447845459,-0.5392577648162842,-4.223271369934082,0.4675329029560089,-6.620527267456055,-0.9825050830841064,-0.9095552563667297,-8.44329833984375,-4.206599712371826,-0.8409281969070435,-3.9039053916931152,-7.264993667602539,-0.6423195004463196,-5.042498588562012,-4.293465614318848,-0.7956882119178772,-3.3289268016815186,-4.372192859649658,0.19519147276878357,-3.6911778450012207,-0.5285904407501221,-5.161706447601318,-2.7462339401245117,-3.168680429458618,-1.91231369972229,-4.889100551605225,-2.4873385429382324,-4.3225226402282715,-5.642735004425049,-3.599637508392334,-3.4494245052337646,Neutral
0.32334165219907407,-644.6244506835938,69.160400390625,3.0030055046081543,16.580228805541992,7.8673529624938965,2.5872960090637207,-2.231727123260498,-8.238157272338867,-12.929442405700684,-4.918890953063965,0.3289543390274048,-2.7688543796539307,0.12460727989673615,-4.272061347961426,-2.5891504287719727,1.3291689157485962,-6.167825222015381,-2.926605701446533,-0.28289246559143066,-0.7173904180526733,-6.0859832763671875,-2.542891263961792,-1.935631513595581,-3.4883527755737305,-2.6012706756591797,-1.4084707498550415,-5.946645259857178,-0.7030920386314392,-3.0190999507904053,0.6650577783584595,-3.1435093879699707,-3.052037239074707,-3.886140823364258,-3.312166213989258,-3.729102611541748,-1.7680847644805908,-1.4061650037765503,-3.2556324005126953,-4.279026508331299,-4.201948165893555,Neutral
0.30404097945601855,-493.8701322878718,37.34958484729605,8.693609927323184,11.768912372717008,4.267966841757475,1.0394801675354597,-2.516387953236578,-9.39475194188635,-10.063183514512158,-4.396603089623279,-0.945237432075273,-2.6028260192575345,-1.6513119564171204,-3.204479397084756,-1.8110805594290633,0.7367535180660908,-4.971150835876995,-4.216103069368617,-0.053179916974004905,-2.3350671967857504,-4.49684395614865,-2.2281142408655334,-1.8782981114333153,-3.2052623991649143,-2.38295026695034,-2.129705514433014,-4.464691252112804,-1.4036053255567682,-1.8488472371679405,-1.2667477962127838,-2.3806282821716573,-3.1284763089631618,-2.8477763920926225,-2.902416257339939,-3.114082673693616,-1.342969815134902,-1.0385966010156098,-2.1814804140776256,-3.277122359378031,-3.5793104907800686,Neutral
0.15835503472222223,-702.2420654296875,66.2557144165039,0.889279305934906,16.439035415649414,5.048878192901611,1.6319489479064941,-5.160578727722168,-10.956989288330078,-12.92503833770752,-2.2994332313537598,1.1456761360168457,-2.108577013015747,-0.9717779159545898,-5.717306613922119,-1.7402504682540894,-1.2502052783966064,-7.39296293258667,0.5027120113372803,0.9914239048957825,-3.1665823459625244,-6.052734375,-0.5730312466621399,-2.5595815181732178,-3.0938785076141357,-1.8646520376205444,-4.869862079620361,-4.732516765594482,0.09671337157487869,-2.1096503734588623,-0.23123960196971893,-5.742472171783447,-2.1100893020629883,-4.331474304199219,-1.9360853433609009,-3.5421688556671143,-1.5773544311523438,-3.879643201828003,-3.7532846927642822,-5.211148738861084,-2.4139580726623535,Neutral
