0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Emotions
0.3212754991319444,-645.8807373046875,72.61963653564453,0.8413054347038269,16.399446487426758,10.241591453552246,0.6539009213447571,-4.328001976013184,-4.258931636810303,-14.575823783874512,-3.8062849044799805,1.0224218368530273,-4.042665004730225,2.519601821899414,-4.9722466468811035,0.5664470195770264,1.035526990890503,-5.416451454162598,-2.4494688510894775,-1.7823060750961304,-1.2128058671951294,-7.886542320251465,-0.6856553554534912,-3.090118646621704,-6.013520240783691,-2.2221436500549316,-1.095731496810913,-6.436615467071533,0.34293732047080994,-2.8464431762695312,0.17630939185619354,-2.6718435287475586,-2.7807042598724365,-3.5766329765319824,-2.4554967880249023,-4.275353908538818,-2.06097674369812,-1.4325231313705444,-2.322279453277588,-4.6330342292785645,-2.0252747535705566,Neutral
0.33103660300925924,-425.44772763645426,26.780599350073718,8.881209316454752,8.562221707053475,4.986268558576382,-0.2857322302098688,-2.9556894682148602,-6.396000117512219,-8.37142874868977,-5.840332743722059,-2.0645706287990215,-1.785909631368772,-1.8186741948965508,-1.5600775351900742,-0.9596853381471206,-0.9664879706952388,-3.623752018761366,-2.4782879615132667,0.3566937364963772,-2.5428083768552545,-4.279547384952834,-1.6579591792434192,-1.8111802911240895,-3.881551157521793,-1.9553156223516153,-1.8470657621526538,-3.0289485445509485,-1.2961811428862917,-0.39623376815289674,-0.11416548104972622,-1.129807355696431,-2.114946297372239,-2.1029987537584662,-2.486453288741839,-2.5236776972637536,-1.504435517998439,-1.5653287864408914,-2.299106036487796,-2.6400214289030237,-2.1091485988278076,Neutral
0.18828486689814813,-712.5540771484375,70.98269653320312,-0.7308104038238525,16.81583023071289,7.990942478179932,-0.8220503330230713,-6.391444683074951,-6.146833419799805,-15.97561264038086,-0.31374263763427734,0.8388760089874268,-3.3982114791870117,2.348454713821411,-6.031177520751953,1.242807388305664,-1.8372448682785034,-5.6712870597839355,-3.115945816040039,-1.071852207183838,-4.964333534240723,-7.911702632904053,-0.09054198116064072,-6.537210464477539,-5.9984331130981445,-0.973366379737854,-5.490604877471924,-4.65097713470459,-0.16732686758041382,-4.151101112365723,-0.3531463146209717,-5.130415439605713,-3.186906099319458,-4.713893413543701,-2.9831981658935547,-4.735815048217773,-1.700195550918579,-3.374335765838623,-5.18735408782959,-3.5068471431732178,-3.644453287124634,Neutral
0.2935655381944444,-634.6632690429688,72.32406616210938,-2.998577833175659,20.209739685058594,10.67421817779541,-1.151011347770691,-2.813591480255127,-7.923955917358398,-16.231958389282227,-2.627547025680542,0.3790721297264099,-4.167823314666748,0.7193050980567932,-4.954943656921387,-0.6882537603378296,0.11442737281322479,-6.475232124328613,-1.6957119703292847,-2.8997294902801514,0.3777453899383545,-7.50968074798584,-1.3961091041564941,-2.8426716327667236,-6.48072624206543,-1.020298719406128,-2.345860242843628,-6.515401363372803,1.5071367025375366,-3.2462551593780518,0.07752881199121475,-2.0704851150512695,-3.6653411388397217,-2.9480252265930176,-3.3603687286376953,-4.123194217681885,-1.1166315078735352,-1.7280489206314087,-4.136898517608643,-4.284535884857178,-3.0834789276123047,Neutral
0.31660065827546297,-435.1290682796854,27.45851719351405,8.29881952194291,10.288982870376689,5.419002884433154,-0.27485654822122146,-2.5594391220243335,-6.909851545309898,-9.063500297678019,-5.059022156852492,-1.8476450317071118,-2.0347618016950557,-1.7249125946357398,-2.07969138542698,-0.8725004379436229,-0.4506389078655089,-3.7384417044765788,-2.9424188414518477,-1.2261561738695643,-2.372039212167564,-3.8354626906378315,-1.7384515753894585,-2.41646235793379,-4.288944788528634,-2.0126997895646674,-2.338506061342568,-3.5603138953830236,-0.9899190657897953,-1.0155522329841045,-1.157711537119709,-1.041145681854143,-1.6935662839459578,-1.7894089064505665,-2.2003012756452556,-2.5036673330770145,-1.6612745122422632,-1.790827793224116,-3.351878065694322,-2.796278322348653,-2.06247723746044,Neutral
0.1719654224537037,-692.2263793945312,67.23941040039062,-6.645550727844238,22.06254005432129,7.517065525054932,-2.1493046283721924,-4.368231773376465,-11.2229585647583,-16.96427345275879,-0.44305703043937683,-0.870566189289093,-3.623047113418579,-0.08100993186235428,-6.008799076080322,-1.7040948867797852,-4.224587440490723,-8.337987899780273,-3.0356695652008057,-2.3403515815734863,-3.114912509918213,-9.968612670898438,-1.5472750663757324,-6.598877429962158,-4.007672309875488,0.20420780777931213,-6.73911190032959,-4.191025257110596,0.46278470754623413,-3.968885660171509,1.7838019132614136,-5.359411239624023,-3.517098903656006,-4.253081321716309,-3.348649740219116,-2.646211862564087,-0.791030764579773,-5.493193626403809,-4.991987705230713,-2.6460447311401367,-4.4580817222595215,Neutral
0.3376781322337963,-643.28564453125,74.26226806640625,-1.2282555103302002,16.24231719970703,5.608829975128174,0.25030574202537537,-4.0342535972595215,-8.218330383300781,-14.60380744934082,-5.804610729217529,-0.18763144314289093,-4.506180763244629,1.6560765504837036,-5.158418655395508,-3.1693530082702637,0.7284930348396301,-6.893909931182861,-4.407824993133545,-0.17989586293697357,-0.13176710903644562,-7.187228202819824,-1.509618878364563,-2.7117037773132324,-4.504014015197754,-1.8396916389465332,-0.5626807808876038,-5.602011203765869,-0.48421943187713623,-2.9702608585357666,-0.49967387318611145,-2.482069492340088,-2.913285970687866,-3.239266872406006,-2.6138381958007812,-3.737037420272827,-2.71657133102417,-1.5759364366531372,-3.650818109512329,-4.688080787658691,-3.0307886600494385,Neutral
0.3054606119791667,-458.42354490639383,34.201328938385075,8.647103748179516,10.690393155485488,3.3438638019256777,0.3309672866845539,-2.564471720516849,-9.042827460691363,-9.144897707637593,-5.494035445937305,-1.1265949192406635,-1.3993831548155287,-0.6554292048277658,-2.382852225648336,-2.0953215600922093,-0.0688703722938073,-4.053462772578295,-4.640899788994535,-0.10769942062891655,-0.8543413804338643,-4.686843354167483,-2.1448116201121348,-1.7931663216887583,-3.709528615359242,-1.5352183195464113,-0.7086982917959711,-3.3567016933833647,-1.6303611297269012,-0.9114393800770377,-0.5053488543008785,-1.4941045481516422,-2.49731660749711,-1.9337142835664136,-2.1621729561729204,-2.7871597248041318,-2.3913458179345315,-1.8088281064273575,-2.260282867426025,-3.04788094009206,-2.7714174180984794,Neutral
0.18376374421296296,-698.1273193359375,72.26193237304688,-2.856940507888794,17.13538932800293,2.617914915084839,-1.9130054712295532,-6.573897838592529,-9.975706100463867,-16.274169921875,-4.069006443023682,-0.5391970872879028,-4.223499774932861,0.4677567183971405,-6.620670795440674,-0.9823465943336487,-0.9095609784126282,-8.44354248046875,-4.206308364868164,-0.8409856557846069,-3.9039502143859863,-7.264914035797119,-0.6425710320472717,-5.042013168334961,-4.293837070465088,-0.7955532073974609,-3.3289849758148193,-4.372090816497803,0.19522877037525177,-3.691282033920288,-0.528617799282074,-5.161557674407959,-2.7462475299835205,-3.1687209606170654,-1.9123681783676147,-4.889007568359375,-2.4873037338256836,-4.322536468505859,-5.642840385437012,-3.59952712059021,-3.4493842124938965,Neutral
0.32334165219907407,-644.6244506835938,69.160400390625,3.0030055046081543,16.580228805541992,7.867352485656738,2.5872957706451416,-2.231727123260498,-8.238157272338867,-12.929442405700684,-4.918890953063965,0.3289543092250824,-2.7688543796539307,0.1246073842048645,-4.272061824798584,-2.5891504287719727,1.3291689157485962,-6.167824745178223,-2.926605463027954,-0.2828923761844635,-0.7173905372619629,-6.0859832763671875,-2.542891263961792,-1.935631513595581,-3.4883527755737305,-2.6012706756591797,-1.408470630645752,-5.946645259857178,-0.7030920386314392,-3.0190999507904053,0.6650578379631042,-3.1435093879699707,-3.052037239074707,-3.886141538619995,-3.3121659755706787,-3.7291018962860107,-1.7680847644805908,-1.4061646461486816,-3.2556324005126953,-4.279026508331299,-4.201948165893555,Neutral
